listing_id;title;property_type;operation;price_eur;price_per_m2;area_m2;rooms;bathrooms;floor;has_elevator;district;neighborhood;full_address;locality;latitude;longitude;description;has_terrace;has_balcony;has_parking;has_air_conditioning;has_swimming_pool;has_garden;energy_cert;construction_year;condition;advertiser_name;advertiser_type;photo_count;is_new_development;url;scrape_date;scrape_timestamp
54176474329.109300;Estudio en venta en Avinguda de la Platja, cerca de Avinguda de la Gola de l'Estany;Estudio;venta;170000.0;4146.34;41.0;;;3ª;False;Roses;Santa Margarida;Santa Margarida (Roses);Roses;42.2633318;3.152113;¡No dejes escapar esta increíble oportunidad de inversión o tu propio rincón junto al mar! Este **bonito y reformado estudio** en el edificio **Holidays Center**, completamente listo para entrar, se encuentra en la **primera línea de mar** en la codiciada zona de Santa Margarita, Roses. Imagina despertar cada mañana con el sonido de las olas. Este estudio no solo te ofrece una ubicación privilegiada, sino también la comodidad de una **piscina comunitaria** donde podrás relajarte y refrescarte en...;False;False;False;True;True;False;;;Reformado;RUBI JULIA;Agencia;25;False;https://www.pisos.com/comprar/estudio-roses_santa_margarida-54176474329_109300/;2026-04-05;2026-04-05T12:50:06.653862
55014289956.100500;Casa pareada en venta en Carrer de l'Arc;Casa;venta;389000.0;1305.37;298.0;4;3;;False;Palafrugell;Palafrugell Poble;Palafrugell Poble (Palafrugell);Palafrugell;41.9160683;3.1636122;Presentamos esta versátil propiedad ubicada en una tranquila calle peatonal en pleno centro histórico de Palafrugell, a pocos metros de la Plaça Nova y del Mercado Municipal. Se trata de una casa típica del año 1957, distribuida en tres plantas, totalmente reformada, que combina el encanto tradicional de la arquitectura local con la funcionalidad moderna. Cuenta con ascensor en todas las plantas, algo poco habitual en este tipo de viviendas. La casa dispone de 4 habitaciones dobles, 3 baños comp...;True;False;False;True;False;False;E;Más de 50 años;;eXp Realty;Agencia;64;False;https://www.pisos.com/comprar/casa_pareada-palafrugell_poble17200-55014289956_100500/;2026-04-05;2026-04-05T12:50:07.070209
55035381588.109300;Piso en venta en Casc Antic;Piso;venta;117500.0;3263.89;36.0;1;1;4ª;False;Lloret de Mar;Casc Antic;Casc Antic (Lloret de Mar);Lloret de Mar;41.7016535;2.8490054;Ático Reformado en Venta en el Centro de Lloret de Mar, con terraza privada y vistas al mar, montaña y ciudad (sin ascensor) Se ofrece en venta este ático reformado de 48 m², ubicado en pleno centro de Lloret de Mar, en una zona tranquila y con acceso a todos los servicios. La vivienda cuenta con una terraza privada de 24,5 m² con vistas despejadas al mar (a lo lejos), la ciudad y la montaña. Características de la propiedad: 1 dormitorio doble (8 m²) con armario empotrado. Salón-comedor con coci...;True;False;False;False;False;False;;;En buen estado;ALFA CASA;Agencia;34;False;https://www.pisos.com/comprar/piso-casc_antic-55035381588_109300/;2026-04-05;2026-04-05T12:50:08.096346
55027129052.109300;Casa en venta en Lloret de Mar;Casa;venta;599000.0;1963.93;305.0;6;2;;False;Lloret de Mar;Urbanització Condado del Jaruco;Urbanització Condado del Jaruco (Lloret de Mar);Lloret de Mar;41.7083717;2.8231952;Se ofrece en venta una magnífica casa a 4 vientos, ubicada en una de las urbanizaciones más tranquilas y valoradas de Lloret de Mar, en Condado de Jaruco. Ideal tanto como residencia habitual, segunda residencia o como para inversión turística. Características principales: -4 habitaciones en planta superior, una de ellas en suite con baño privado y bañera de hidromasaje. -Un segundo baño completo con plato de ducha. -Salón comedor amplio y muy luminoso, con salida directa a una terraza con vista...;True;False;True;False;True;False;;;En buen estado;ALFA CASA;Agencia;64;False;https://www.pisos.com/comprar/casa-urbanitzacio_condado_del_jaruco-55027129052_109300/;2026-04-05;2026-04-05T12:50:08.271294
55023456465.530006;Piso en venta en Carrer de la Solidaritat, 3;Piso;venta;130000.0;2063.49;63.0;2;1;3ª;True;;La Bisbal d'Empordà;La Bisbal d'Empordà;La Bisbal D'empordà;41.9619;3.0384796;¡Oportunidad! Maravilloso piso situado en La Bisbal d’Emporda. Consta de comedor con acceso a la cocina i salida a pequeño balcón. Dos habitaciones (una individual y otra doble). Baño con bañera. Zona centrica frente passeig Marimon. Lavadero en terraza interior.;False;True;False;True;False;False;;;En buen estado;Grup Tramit Immo;Agencia;11;False;https://www.pisos.com/comprar/piso-la_bisbal_emporda_centro_urbano-55023456465_530006/;2026-04-05;2026-04-05T12:50:08.810493
55027443674.105900;Piso en venta en Avenida Campodron, Número 0;Piso;venta;110000.0;1264.37;87.0;3;2;;False;;Arbúcies;Arbúcies;Arbúcies;41.8159;2.51537;Oportunidad de inversión: inmueble alquilado. Piso en Arbúcies, Girona, perfecto para familias. El inmueble dispone de una superficie de 86 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y dos aseos. En sus alrededores encontramos supermercados, bancos, bibliotecas, farmacias, oficinas de correos y centros deportivos. El inmueble está situado a 77 minutos en coche del centro de Arbúcies. Cuenta con fácil acceso a C-38. Consulte con nuestro Agente Comercial la información...;False;False;False;False;False;False;;;;Aliseda Inmobiliaria;Agencia;21;False;https://www.pisos.com/comprar/piso-arbucies_centro_urbano-55027443674_105900/;2026-04-05;2026-04-05T12:50:09.158331
55098462110.109300;Piso en venta en Carrer del Port Joan, 27;Piso;venta;177000.0;2158.54;82.0;3;1;1ª;True;Roses;Santa Margarida;Santa Margarida (Roses);Roses;42.2674873;3.14067401;Certificado Energético: 7X30QP02P Descubra este acogedor apartamento de 75 m², ideal tanto como residencia habitual como para disfrutar de sus vacaciones junto al mar. Situado a tan solo 1.200 metros de la playa de Santa Margarida,Roses en una zona tranquila pero bien comunicada, este inmueble ofrece una excelente combinación de confort, funcionalidad y ubicación. La vivienda dispone de tres dormitorios luminosos, un cuarto de baño completo con bañera, y una práctica cocina americana totalmente ...;True;False;False;False;False;False;;;;IMMO BARNEDA-ROSES SL;Agencia;24;False;https://www.pisos.com/comprar/piso-roses_santa_margarida-55098462110_109300/;2026-04-05;2026-04-05T12:50:09.866486
55002740330.100500;Piso en venta en Carrer del Puig Rom, cerca de Carrer del Cap Norfeu;Piso;venta;235000.0;2350.0;100.0;3;2;2ª;False;Roses;Centre;Centre (Roses);Roses;42.2608249;3.1805796;En pleno centro de Roses, en una calle tranquila y con todos los servicios a un paso, se encuentra este estupendo piso de 100m² construidos, ubicado en una segunda planta. Una oportunidad perfecta para quienes buscan comodidad, espacio y una ubicación privilegiada. La vivienda se distribuye de forma práctica y funcional. Dispone de un salón-comedor amplio y luminoso, ideal para crear un ambiente confortable tanto para el día a día como para disfrutar en familia. La cocina independiente, en muy b...;True;False;False;True;False;False;;;En buen estado;Flamat Immobiliària.;Agencia;21;False;https://www.pisos.com/comprar/piso-roses_centre-55002740330_100500/;2026-04-05;2026-04-05T12:50:10.429085
55077292256.100500;Casa unifamiliar en venta en Maçanet de La Selva;Casa;venta;439000.0;1463.33;300.0;4;3;;False;;Maçanet de la Selva;Maçanet de la Selva;Maçanet de la Selva;41.776707847;2.705084373;Se vende o alquiler opción compra de casa de obra nueva alquiler opción a compra, Terreno, obra nueva , parking , calidades, diseño, piscina Casa en venta o alquiler con opción a compra de diseño a estrenar en Residencial Park Maçanet Se vende o se ofrece alquiler con opción a compra (se valorarán propuestas serias con un buen pago inicial y mensualidad acorde). Te presentamos esta espectacular vivienda de obra nueva, donde la arquitectura moderna se fusiona con el confort y la sostenibilidad. U...;True;False;True;True;True;True;B;Entre 5 y 10 años;;SAFTI ESPAÑA;Agencia;45;False;https://www.pisos.com/comprar/casa_unifamiliar-macanet_de_la_selva_centro_urbano-55077292256_100500/;2026-04-05;2026-04-05T12:50:11.131219
55053681606.109300;Piso en venta en Carrer del Poblat Típic, 4;Piso;venta;220000.0;3283.58;67.0;2;4;2ª;False;Castelló d'Empúries;Empuriabrava;Empuriabrava (Castelló d'Empúries);Castelló D'empúries;42.2472156;3.12704034;SE VENDE PISO EN EMPURIABRAVA – A 750m DE LA PLAYA Descubre este encantador piso de 60 m² con orientación sur, perfecto para disfrutar de la luz natural todo el día. Ubicado en una zona céntrica y a solo 750 metros de la playa, es ideal tanto para vivir todo el año como para inversión o segunda residencia. Segunda planta sin ascensor. 2 habitaciones dobles 2 baños completos Cocina equipada Orientación sur – muy luminoso Extras: Armarios empotrados Balcón y terraza Piscina comunitaria Se vende am...;True;False;True;False;True;False;;;;IMMO BARNEDA-ROSES SL;Agencia;20;False;https://www.pisos.com/comprar/piso-empuriabrava-55053681606_109300/;2026-04-05;2026-04-05T12:50:11.741769
55068508236.106600;Casa en venta en Sant Antoni de Calonge;Casa;venta;680000.0;3090.91;220.0;5;4;;False;Calonge i Sant Antoni;Sant Antoni de Calonge;Sant Antoni de Calonge (Calonge i Sant Antoni);Calonge i Sant Antoni;41.838877282;3.089303864;Hermosa casa situada en zona residencial de Sant Antoni de Calonge, a una distancia de 600 metros de mar y con vistas al mar. Con una superficie construida de 220 m2 sobre una parcela de 420 m2. y con una orientación suroeste que proporciona muchas horas de sol y luminosidad.</br></br>En los exteriores ,diversos espacios de jardín con zona de pérgola y barbacoa y opción de hacer una piscina. La propiedad dispone de un acceso a traves puerta y acceso a garaje cerrado y parking exterior.</br></br>...;True;False;False;False;False;True;;Entre 30 y 50 años;;Emporion Real Estate Costa Brava;Agencia;67;False;https://www.pisos.com/comprar/casa-sant_antoni_de_calonge-55068508236_106600/;2026-04-05;2026-04-05T12:50:12.374974
55074717519.108900;Chalet en venta en Urbanització Llac del Cigne, 876;Chalet;venta;353000.0;1056.89;334.0;6;4;;False;;Caldes de Malavella;Caldes de Malavella;Caldes de Malavella;41.83729;2.775345;**Amplio Chalet Independiente en Entorno Exclusivo – Ofrecido por GDIBO** Presentamos esta excepcional propiedad, un chalet independiente que combina espacio, comodidad y una ubicación privilegiada, todo ello en un solar de 737 m². Con una superficie construida de 334 m², este inmueble se distingue por su generosa distribución y características que se adaptan a las necesidades actuales de las familias. Al ingresar, se aprecia un diseño funcional que optimiza cada rincón. Con 301 m² de superficie...;False;False;True;False;False;False;;;;Gestoría del Inmueble Bonet;Agencia;20;False;https://www.pisos.com/comprar/chalet-caldes_de_malavella_centro_urbano-55074717519_108900/;2026-04-05;2026-04-05T12:50:13.076554
55042752724.108900;Piso en venta en Carrer de Gardissó, 10;Piso;venta;165000.0;970.59;170.0;2;1;1ª;False;;Llançà;Llançà;Llançà;42.362879;3.153015;Presentamos un activo inmueble ubicado en la encantadora localidad de Llançà, Girona, que se destaca por su amplia superficie y funcionalidad. Con un total de 170,00 m² construidos y 170,00 m² útiles, este piso ofrece un espacio ideal tanto para vivir como para invertir en un entorno en constante crecimiento. Con un diseño racional y bien distribuido, el inmueble cuenta con 2 habitaciones, perfectas para crear un ambiente acogedor y práctico. La estancia principal garantiza la privacidad y el de...;False;False;False;False;False;False;;;;Gestoría del Inmueble Bonet;Agencia;20;False;https://www.pisos.com/comprar/piso-llanca_centro_urbano-55042752724_108900/;2026-04-05;2026-04-05T12:50:13.773746
45838349855.528473;Casa en venta en Camí del Campament;Casa;venta;0.0;;;1;1;;False;Rubí;Can Fatjó-Can Ximelis-Can Serrafosà-Sant Jordi Park;Can Fatjó-Can Ximelis-Can Serrafosà-Sant Jordi Park (Rubí);Rubí;41.482076991;2.014750502;Terreno totalmente llano con pozo propio todo vallado y urb . con todos los servicios a pie de parcela de alumbrador ,alcantarillado y asfaltado, EL SUELO ES RUSTICO dispone de un apartamento de 23m2 con uso residencial. EN SOLICITUD DE CEDULA DE HABITABILIDAD compuesto de comedor-cocina y un dormitorio con baño, calificado como urbano residencial . el precio es de 175.000 .-€ esta alquilado , buena inversion para inversionista o para poder vivir,la vivienda esta alquilada ,la parcela no, y pued...;False;False;False;False;False;False;G;;Reformado;Gestiones Inmobiliarias;Agencia;11;False;https://www.pisos.com/comprar/casa-can_fatjo_can_ximelis_can_serrafosa_sant_jordi_par-45838349855_528473/;2026-04-05;2026-04-05T12:50:14.401929
4841658555.109700;Piso en venta en La Dreta de L'Eixample;Piso;venta;1690000.0;12158.27;139.0;3;3;;True;Eixample;La Dreta de l'Eixample;La Dreta de l'Eixample (Distrito Eixample. Barcelona Capital);Barcelona Capital;41.3948488;2.158533;Pral 1. Piso en un edificio de obra nueva de 139 m2 de superficie construida y ubicado en la zona de Barcelona Capital. Está distribuido en 3 habitaciones, 3 baños completos, terraza y cuenta con certificación energética B. Incluye extras como ascensor. Nos complace presentar esta finca regia completamente renovada con 17 apartamentos de diseño contemporáneo, ubicada en la icónica Rambla de Catalunya en el corazón de Barcelona. Ubicado en una avenida semipeatonal bordeada de árboles, conocida ta...;True;False;False;False;False;False;B;;A estrenar;Engel & Völkers MMC Barcelona;Agencia;30;False;https://www.pisos.com/comprar/piso-la_dreta_de_eixample08008-4841658555_109700/;2026-04-05;2026-04-05T12:50:15.653660
4831417974.109700;Piso en venta en Camí de l'Empedrat, 5;Piso;venta;498000.0;6303.8;79.0;2;2;Bajo;True;;Premià de Dalt;Premià de Dalt;Premià de Dalt;41.501110612;2.344881369;Bloque 1, Bajos 4ª. Piso en un edificio de obra nueva de 79 m2 de superficie construida y ubicado en la zona de Premia de Dalt, enclavado en planta baja. Está distribuido en 2 habitaciones, 2 baños completos y jardín de 72 m2. Incluye extras como ascensor, 2 garajes y trastero. Nueva promoción de viviendas Premià de Dalt, uno de los sitios con mayor calidad de vida del Maresme. Rodeado de naturaleza y cerca de playas de primer nivel, Can Verboom se encuentra a pocos pasos del centro de Premià y ...;True;False;True;False;True;True;A;;A estrenar;LA LLAVE DE ORO;Agencia;10;False;https://www.pisos.com/comprar/piso-premia_de_dalt_centro_urbano-4831417974_109700/;2026-04-05;2026-04-05T12:50:16.238701
4873862885.109700;Piso en venta en Vilassar de Dalt;Piso;venta;350000.0;3804.35;92.0;3;2;;True;;Vilassar de Dalt;Vilassar de Dalt;Vilassar de Dalt;41.514242794;2.350092523;Engel & Völkers Presentamos una encantadora Planta Baja que te recibirá con un acogedor hall de entrada, diseñado para ofrecer una cálida bienvenida a tu nuevo hogar. Desde aquí, se distribuyen los espacios principales: una moderna zona de estar-comedor-cocina, pensada para disfrutar de agradables momentos en familia o con amigos, y acceso a dos cómodas habitaciones. El dormitorio principal es una elegante suite que cuenta con baño privado, equipado con todos los servicios necesarios para tu con...;False;False;True;True;False;False;;;A estrenar;Engel & Völkers MMC Barcelona;Agencia;11;False;https://www.pisos.com/comprar/piso-vilassar_de_dalt_centro_urbano-4873862885_109700/;2026-04-05;2026-04-05T12:50:16.966574
4912401110.109700;Loft en venta en El Raval;Loft;venta;480000.0;6153.85;78.0;2;1;;False;Ciutat Vella;El Raval;El Raval (Distrito Ciutat Vella. Barcelona Capital);Barcelona Capital;41.3801619;2.1690177;Loft de diseño de un dormitorio y un baño que da a calle (Oeste). Tiene una escalera a un altillo de 15 m2 y a un solarium privado de 25,15 m2. Pertenece a la rehabilitación integral de una antigua Fábrica Textil de 1833 llevado a cabo por un reconocido despacho de arquitectura. El conjunto consta de un total de 50 apartamentos de estilo neoyorquino de 1, 2 o 3 dormitorios, de diferentes tipologías y mucha versatilidad. Un diseño industrial y minimalista. Viviendas de 50 m² hasta 100 m². Present...;True;False;False;False;False;False;C;;A estrenar;Engel & Völkers MMC Barcelona;Agencia;40;False;https://www.pisos.com/comprar/loft-el_raval08001-4912401110_109700/;2026-04-05;2026-04-05T12:50:17.021875
